Customer_ID,Customer_Name,Age,Gender,Location,Order_ID,Order_Date,Product_Category,Product_Name,Purchase_Amount ($),Payment_Method,Recency (Days),Frequency (Orders),Monetary (Total Spend $)
C0731,Customer 731,44,Female,Chicago,O1731,2024-12-31,Fashion,Smartphone,91,Net Banking,338,30,2730
C0732,Customer 732,30,Male,Miami,O1732,2025-01-01,Sports,Lipstick,763,PayPal,171,26,19838
C0733,Customer 733,50,Male,New York,O1733,2025-01-02,Electronics,Handbag,1474,PayPal,67,22,32428
C0734,Customer 734,51,Male,Miami,O1734,2025-01-03,Electronics,Table Lamp,1978,Credit Card,113,33,65274
C0735,Customer 735,58,Female,Los Angeles,O1735,2025-01-04,Beauty,Handbag,1205,Credit Card,300,39,46995
C0736,Customer 736,52,Female,Houston,O1736,2025-01-05,Fashion,Running Shoes,1264,Credit Card,160,47,59408
C0737,Customer 737,18,Female,Houston,O1737,2025-01-06,Home Decor,Smartphone,729,Credit Card,266,29,21141
C0738,Customer 738,38,Female,Los Angeles,O1738,2025-01-07,Sports,Lipstick,84,Net Banking,320,22,1848
C0739,Customer 739,23,Male,Chicago,O1739,2025-01-08,Fashion,Running Shoes,1303,PayPal,232,45,58635
C0740,Customer 740,45,Male,Chicago,O1740,2025-01-09,Sports,Running Shoes,1932,Debit Card,325,13,25116
C0741,Customer 741,34,Female,Houston,O1741,2025-01-10,Electronics,Running Shoes,635,Credit Card,68,9,5715
C0742,Customer 742,22,Female,Houston,O1742,2025-01-11,Beauty,Smartphone,71,Credit Card,28,24,1704
C0743,Customer 743,48,Male,New York,O1743,2025-01-12,Beauty,Table Lamp,883,Credit Card,116,15,13245
C0744,Customer 744,22,Male,Chicago,O1744,2025-01-13,Home Decor,Smartphone,329,Debit Card,51,36,11844
C0745,Customer 745,55,Female,Los Angeles,O1745,2025-01-14,Beauty,Table Lamp,111,Credit Card,181,13,1443
C0746,Customer 746,20,Female,Chicago,O1746,2025-01-15,Electronics,Running Shoes,1462,Debit Card,260,27,39474
C0747,Customer 747,40,Female,New York,O1747,2025-01-16,Home Decor,Running Shoes,883,PayPal,79,44,38852
C0748,Customer 748,54,Female,Houston,O1748,2025-01-17,Fashion,Lipstick,1755,PayPal,273,37,64935
C0749,Customer 749,54,Male,Houston,O1749,2025-01-18,Beauty,Table Lamp,963,PayPal,108,7,6741
C0750,Customer 750,27,Male,New York,O1750,2025-01-19,Home Decor,Running Shoes,264,Net Banking,74,8,2112
C0751,Customer 751,27,Male,Los Angeles,O1751,2025-01-20,Electronics,Handbag,1565,Debit Card,175,37,57905
C0752,Customer 752,36,Female,Houston,O1752,2025-01-21,Sports,Lipstick,579,Credit Card,184,41,23739
C0753,Customer 753,34,Female,Miami,O1753,2025-01-22,Sports,Smartphone,121,Credit Card,23,14,1694
C0754,Customer 754,38,Male,Houston,O1754,2025-01-23,Electronics,Lipstick,994,Credit Card,274,12,11928
C0755,Customer 755,31,Male,Miami,O1755,2025-01-24,Electronics,Handbag,1346,Credit Card,129,36,48456
C0756,Customer 756,26,Male,New York,O1756,2025-01-25,Sports,Table Lamp,1007,Net Banking,291,40,40280
C0757,Customer 757,63,Male,New York,O1757,2025-01-26,Home Decor,Smartphone,470,Credit Card,320,17,7990
C0758,Customer 758,18,Female,Houston,O1758,2025-01-27,Sports,Smartphone,717,Net Banking,186,40,28680
C0759,Customer 759,62,Male,Chicago,O1759,2025-01-28,Electronics,Table Lamp,896,Debit Card,59,29,25984
C0760,Customer 760,30,Male,Miami,O1760,2025-01-29,Beauty,Lipstick,1495,PayPal,1,27,40365
C0761,Customer 761,21,Male,Los Angeles,O1761,2025-01-30,Fashion,Running Shoes,1898,Credit Card,131,1,1898
C0762,Customer 762,18,Male,Houston,O1762,2025-01-31,Beauty,Lipstick,1125,PayPal,67,34,38250
C0763,Customer 763,57,Male,Los Angeles,O1763,2025-02-01,Beauty,Handbag,1085,Debit Card,293,4,4340
C0764,Customer 764,49,Male,Houston,O1764,2025-02-02,Electronics,Running Shoes,1838,Debit Card,285,24,44112
C0765,Customer 765,51,Male,Chicago,O1765,2025-02-03,Sports,Lipstick,529,Credit Card,89,21,11109
C0766,Customer 766,45,Female,Chicago,O1766,2025-02-04,Home Decor,Table Lamp,821,Debit Card,100,33,27093
C0767,Customer 767,48,Female,Chicago,O1767,2025-02-05,Beauty,Handbag,1131,PayPal,189,7,7917
C0768,Customer 768,25,Female,Chicago,O1768,2025-02-06,Sports,Handbag,245,Credit Card,346,1,245
C0769,Customer 769,56,Female,New York,O1769,2025-02-07,Home Decor,Handbag,1934,Net Banking,241,41,79294
C0770,Customer 770,43,Male,New York,O1770,2025-02-08,Beauty,Running Shoes,1407,Credit Card,270,3,4221
C0771,Customer 771,51,Female,Miami,O1771,2025-02-09,Home Decor,Smartphone,1614,PayPal,219,44,71016
C0772,Customer 772,20,Female,Los Angeles,O1772,2025-02-10,Sports,Running Shoes,936,Credit Card,176,15,14040
C0773,Customer 773,29,Male,Houston,O1773,2025-02-11,Fashion,Lipstick,566,Credit Card,341,31,17546
C0774,Customer 774,18,Male,Houston,O1774,2025-02-12,Sports,Smartphone,658,PayPal,233,16,10528
C0775,Customer 775,61,Female,New York,O1775,2025-02-13,Electronics,Lipstick,243,Credit Card,151,10,2430
C0776,Customer 776,22,Female,Houston,O1776,2025-02-14,Home Decor,Smartphone,1065,Credit Card,277,29,30885
C0777,Customer 777,47,Male,New York,O1777,2025-02-15,Fashion,Running Shoes,1322,PayPal,229,6,7932
C0778,Customer 778,47,Female,Miami,O1778,2025-02-16,Home Decor,Handbag,1671,Debit Card,171,29,48459
C0779,Customer 779,34,Male,Los Angeles,O1779,2025-02-17,Home Decor,Table Lamp,588,PayPal,223,17,9996
C0780,Customer 780,64,Male,Miami,O1780,2025-02-18,Beauty,Handbag,551,Credit Card,213,22,12122
C0781,Customer 781,40,Male,Chicago,O1781,2025-02-19,Electronics,Running Shoes,123,Net Banking,282,24,2952
C0782,Customer 782,32,Male,Chicago,O1782,2025-02-20,Home Decor,Smartphone,213,Net Banking,41,17,3621
C0783,Customer 783,54,Female,Chicago,O1783,2025-02-21,Sports,Handbag,1062,PayPal,122,21,22302
C0784,Customer 784,38,Male,Miami,O1784,2025-02-22,Sports,Running Shoes,652,Net Banking,227,11,7172
C0785,Customer 785,31,Male,Houston,O1785,2025-02-23,Beauty,Lipstick,483,Credit Card,294,7,3381
C0786,Customer 786,19,Female,Los Angeles,O1786,2025-02-24,Electronics,Table Lamp,706,Credit Card,88,42,29652
C0787,Customer 787,28,Male,Chicago,O1787,2025-02-25,Electronics,Handbag,262,PayPal,267,39,10218
C0788,Customer 788,56,Female,Chicago,O1788,2025-02-26,Sports,Smartphone,1831,Credit Card,29,5,9155
C0789,Customer 789,55,Female,Chicago,O1789,2025-02-27,Fashion,Lipstick,914,Debit Card,247,44,40216
C0790,Customer 790,51,Female,Los Angeles,O1790,2025-02-28,Beauty,Running Shoes,1955,Credit Card,316,48,93840
C0791,Customer 791,55,Male,Chicago,O1791,2025-03-01,Beauty,Table Lamp,395,PayPal,244,21,8295
C0792,Customer 792,51,Female,Los Angeles,O1792,2025-03-02,Sports,Smartphone,71,Debit Card,61,18,1278
C0793,Customer 793,35,Female,Chicago,O1793,2025-03-03,Sports,Running Shoes,524,Debit Card,147,35,18340
C0794,Customer 794,47,Male,Miami,O1794,2025-03-04,Fashion,Running Shoes,439,Net Banking,174,20,8780
C0795,Customer 795,32,Female,Miami,O1795,2025-03-05,Fashion,Handbag,589,Credit Card,278,15,8835
C0796,Customer 796,44,Female,Los Angeles,O1796,2025-03-06,Electronics,Handbag,1570,PayPal,334,5,7850
C0797,Customer 797,51,Female,Miami,O1797,2025-03-07,Beauty,Smartphone,1724,Net Banking,142,13,22412
C0798,Customer 798,55,Female,Los Angeles,O1798,2025-03-08,Beauty,Running Shoes,1174,Net Banking,44,12,14088
C0799,Customer 799,50,Female,Miami,O1799,2025-03-09,Sports,Handbag,752,Credit Card,144,21,15792
C0800,Customer 800,41,Male,Miami,O1800,2025-03-10,Electronics,Table Lamp,1333,Credit Card,353,37,49321
C0801,Customer 801,32,Female,Los Angeles,O1801,2025-03-11,Beauty,Table Lamp,684,PayPal,333,6,4104
C0802,Customer 802,47,Female,Houston,O1802,2025-03-12,Electronics,Running Shoes,320,Net Banking,55,7,2240
C0803,Customer 803,59,Male,Miami,O1803,2025-03-13,Electronics,Handbag,480,PayPal,307,26,12480
C0804,Customer 804,34,Male,Chicago,O1804,2025-03-14,Sports,Smartphone,1426,Net Banking,358,42,59892
C0805,Customer 805,22,Male,Houston,O1805,2025-03-15,Electronics,Smartphone,1675,Net Banking,161,48,80400
C0806,Customer 806,46,Female,Los Angeles,O1806,2025-03-16,Fashion,Smartphone,1478,Net Banking,285,8,11824
C0807,Customer 807,21,Male,Houston,O1807,2025-03-17,Fashion,Table Lamp,1791,Credit Card,325,9,16119
C0808,Customer 808,27,Female,New York,O1808,2025-03-18,Home Decor,Handbag,818,Net Banking,198,27,22086
C0809,Customer 809,34,Female,New York,O1809,2025-03-19,Sports,Handbag,181,Net Banking,159,4,724
C0810,Customer 810,27,Male,Miami,O1810,2025-03-20,Home Decor,Table Lamp,585,Net Banking,80,21,12285
C0811,Customer 811,34,Male,Miami,O1811,2025-03-21,Fashion,Smartphone,40,Debit Card,31,31,1240
C0812,Customer 812,37,Female,Chicago,O1812,2025-03-22,Home Decor,Smartphone,56,Credit Card,112,21,1176
C0813,Customer 813,41,Male,Houston,O1813,2025-03-23,Sports,Running Shoes,139,Debit Card,46,40,5560
C0814,Customer 814,22,Female,New York,O1814,2025-03-24,Sports,Lipstick,361,Credit Card,353,25,9025
C0815,Customer 815,51,Male,Miami,O1815,2025-03-25,Electronics,Handbag,987,PayPal,205,39,38493
C0816,Customer 816,23,Male,Houston,O1816,2025-03-26,Beauty,Handbag,1878,Debit Card,52,15,28170
C0817,Customer 817,19,Male,Miami,O1817,2025-03-27,Electronics,Handbag,1655,PayPal,138,35,57925
C0818,Customer 818,30,Female,Miami,O1818,2025-03-28,Sports,Lipstick,1614,Net Banking,74,49,79086
C0819,Customer 819,60,Male,New York,O1819,2025-03-29,Fashion,Running Shoes,67,PayPal,41,43,2881
C0820,Customer 820,60,Female,New York,O1820,2025-03-30,Fashion,Lipstick,1139,PayPal,77,41,46699
C0821,Customer 821,28,Female,Miami,O1821,2025-03-31,Electronics,Smartphone,821,PayPal,187,37,30377
C0822,Customer 822,64,Female,Los Angeles,O1822,2025-04-01,Sports,Smartphone,1363,PayPal,52,42,57246
C0823,Customer 823,40,Female,Miami,O1823,2025-04-02,Fashion,Handbag,777,Credit Card,87,47,36519
C0824,Customer 824,33,Male,Miami,O1824,2025-04-03,Sports,Table Lamp,1857,Debit Card,109,28,51996
C0825,Customer 825,48,Female,Chicago,O1825,2025-04-04,Fashion,Handbag,692,Credit Card,225,14,9688
C0826,Customer 826,28,Female,Chicago,O1826,2025-04-05,Sports,Table Lamp,1416,Credit Card,248,4,5664
C0827,Customer 827,33,Male,Chicago,O1827,2025-04-06,Home Decor,Lipstick,1195,Credit Card,69,20,23900
C0828,Customer 828,25,Female,Los Angeles,O1828,2025-04-07,Sports,Smartphone,1006,PayPal,120,34,34204
C0829,Customer 829,21,Male,Los Angeles,O1829,2025-04-08,Sports,Table Lamp,295,Credit Card,67,12,3540
C0830,Customer 830,57,Female,Miami,O1830,2025-04-09,Electronics,Lipstick,1104,Debit Card,61,33,36432
C0831,Customer 831,21,Male,Chicago,O1831,2025-04-10,Home Decor,Smartphone,1800,Credit Card,327,24,43200
C0832,Customer 832,42,Female,Los Angeles,O1832,2025-04-11,Beauty,Table Lamp,1487,Net Banking,191,20,29740
C0833,Customer 833,20,Male,New York,O1833,2025-04-12,Electronics,Handbag,895,PayPal,189,5,4475
C0834,Customer 834,49,Female,Miami,O1834,2025-04-13,Beauty,Handbag,1600,Net Banking,151,38,60800
C0835,Customer 835,20,Female,Houston,O1835,2025-04-14,Fashion,Handbag,1868,Debit Card,286,30,56040
C0836,Customer 836,44,Male,Miami,O1836,2025-04-15,Beauty,Lipstick,406,Debit Card,96,24,9744
C0837,Customer 837,46,Male,Houston,O1837,2025-04-16,Sports,Handbag,1548,Debit Card,312,43,66564
C0838,Customer 838,49,Male,Chicago,O1838,2025-04-17,Beauty,Running Shoes,35,Debit Card,309,40,1400
C0839,Customer 839,36,Male,Houston,O1839,2025-04-18,Electronics,Smartphone,322,Credit Card,263,7,2254
C0840,Customer 840,38,Female,Chicago,O1840,2025-04-19,Electronics,Lipstick,135,PayPal,97,36,4860
C0841,Customer 841,22,Female,New York,O1841,2025-04-20,Beauty,Handbag,1441,Debit Card,113,38,54758
C0842,Customer 842,35,Male,Houston,O1842,2025-04-21,Electronics,Smartphone,1598,Net Banking,125,16,25568
C0843,Customer 843,45,Female,Miami,O1843,2025-04-22,Electronics,Table Lamp,1231,Debit Card,132,15,18465
C0844,Customer 844,59,Male,Chicago,O1844,2025-04-23,Beauty,Handbag,820,PayPal,121,46,37720
C0845,Customer 845,39,Male,Miami,O1845,2025-04-24,Home Decor,Smartphone,197,Net Banking,197,23,4531
C0846,Customer 846,38,Female,Los Angeles,O1846,2025-04-25,Home Decor,Running Shoes,707,Net Banking,294,12,8484
C0847,Customer 847,23,Female,Chicago,O1847,2025-04-26,Fashion,Table Lamp,1850,Net Banking,122,29,53650
C0848,Customer 848,18,Female,Houston,O1848,2025-04-27,Electronics,Running Shoes,819,Credit Card,282,44,36036
C0849,Customer 849,22,Female,Chicago,O1849,2025-04-28,Beauty,Smartphone,725,Debit Card,260,48,34800
C0850,Customer 850,58,Female,Miami,O1850,2025-04-29,Electronics,Running Shoes,1517,Credit Card,39,15,22755
C0851,Customer 851,29,Female,New York,O1851,2025-04-30,Sports,Smartphone,459,Net Banking,54,29,13311
C0852,Customer 852,43,Female,Chicago,O1852,2025-05-01,Electronics,Smartphone,532,Credit Card,161,45,23940
C0853,Customer 853,63,Male,Houston,O1853,2025-05-02,Electronics,Running Shoes,1904,Credit Card,289,43,81872
C0854,Customer 854,51,Male,Los Angeles,O1854,2025-05-03,Home Decor,Smartphone,1387,Credit Card,200,49,67963
C0855,Customer 855,31,Male,New York,O1855,2025-05-04,Beauty,Handbag,995,Debit Card,276,21,20895
C0856,Customer 856,43,Male,Los Angeles,O1856,2025-05-05,Electronics,Smartphone,667,Net Banking,16,15,10005
C0857,Customer 857,62,Male,Chicago,O1857,2025-05-06,Home Decor,Lipstick,606,Net Banking,173,14,8484
C0858,Customer 858,44,Female,Miami,O1858,2025-05-07,Fashion,Smartphone,109,Debit Card,248,42,4578
C0859,Customer 859,26,Male,Miami,O1859,2025-05-08,Home Decor,Lipstick,625,Credit Card,218,44,27500
C0860,Customer 860,43,Male,Houston,O1860,2025-05-09,Home Decor,Smartphone,957,Credit Card,87,16,15312
C0861,Customer 861,64,Male,Miami,O1861,2025-05-10,Home Decor,Smartphone,1591,PayPal,82,15,23865
C0862,Customer 862,39,Male,New York,O1862,2025-05-11,Electronics,Running Shoes,565,PayPal,62,42,23730
C0863,Customer 863,64,Male,Miami,O1863,2025-05-12,Electronics,Handbag,287,PayPal,287,4,1148
C0864,Customer 864,47,Male,Houston,O1864,2025-05-13,Fashion,Handbag,1726,Debit Card,42,27,46602
C0865,Customer 865,60,Male,Chicago,O1865,2025-05-14,Sports,Table Lamp,1732,Net Banking,12,23,39836
C0866,Customer 866,34,Female,Chicago,O1866,2025-05-15,Sports,Running Shoes,1659,PayPal,321,29,48111
C0867,Customer 867,43,Female,Miami,O1867,2025-05-16,Sports,Running Shoes,500,Net Banking,234,41,20500
C0868,Customer 868,53,Male,Los Angeles,O1868,2025-05-17,Fashion,Handbag,264,Net Banking,329,9,2376
C0869,Customer 869,18,Female,Chicago,O1869,2025-05-18,Sports,Running Shoes,390,Net Banking,131,43,16770
C0870,Customer 870,25,Female,Miami,O1870,2025-05-19,Sports,Handbag,901,Debit Card,115,43,38743
C0871,Customer 871,52,Female,Houston,O1871,2025-05-20,Home Decor,Running Shoes,551,Debit Card,218,7,3857
C0872,Customer 872,32,Female,Miami,O1872,2025-05-21,Electronics,Smartphone,1297,Debit Card,137,42,54474
C0873,Customer 873,64,Male,Chicago,O1873,2025-05-22,Electronics,Handbag,1643,Debit Card,106,4,6572
C0874,Customer 874,39,Female,Houston,O1874,2025-05-23,Home Decor,Handbag,834,PayPal,179,5,4170
C0875,Customer 875,31,Female,Miami,O1875,2025-05-24,Home Decor,Lipstick,888,Credit Card,16,5,4440
C0876,Customer 876,43,Female,New York,O1876,2025-05-25,Home Decor,Running Shoes,1362,Credit Card,242,11,14982
C0877,Customer 877,45,Male,Houston,O1877,2025-05-26,Electronics,Running Shoes,1148,Credit Card,334,41,47068
C0878,Customer 878,40,Male,New York,O1878,2025-05-27,Sports,Handbag,1309,PayPal,226,28,36652
C0879,Customer 879,31,Male,Los Angeles,O1879,2025-05-28,Home Decor,Smartphone,1521,Credit Card,242,16,24336
C0880,Customer 880,41,Male,Houston,O1880,2025-05-29,Fashion,Smartphone,290,PayPal,141,41,11890
C0881,Customer 881,19,Male,New York,O1881,2025-05-30,Home Decor,Smartphone,1308,PayPal,199,30,39240
C0882,Customer 882,62,Male,Chicago,O1882,2025-05-31,Beauty,Running Shoes,782,PayPal,112,4,3128
C0883,Customer 883,43,Male,Chicago,O1883,2025-06-01,Home Decor,Lipstick,852,Credit Card,127,2,1704
C0884,Customer 884,31,Female,Los Angeles,O1884,2025-06-02,Electronics,Handbag,728,Net Banking,21,46,33488
C0885,Customer 885,24,Female,Houston,O1885,2025-06-03,Home Decor,Table Lamp,1929,Credit Card,147,3,5787
C0886,Customer 886,20,Female,Houston,O1886,2025-06-04,Beauty,Lipstick,337,Credit Card,89,21,7077
C0887,Customer 887,64,Male,Houston,O1887,2025-06-05,Fashion,Table Lamp,220,Debit Card,303,6,1320
C0888,Customer 888,40,Male,Los Angeles,O1888,2025-06-06,Sports,Lipstick,736,PayPal,203,43,31648
C0889,Customer 889,63,Male,Houston,O1889,2025-06-07,Home Decor,Smartphone,932,Net Banking,85,18,16776
C0890,Customer 890,60,Male,Chicago,O1890,2025-06-08,Beauty,Running Shoes,561,Debit Card,167,44,24684
C0891,Customer 891,64,Male,New York,O1891,2025-06-09,Beauty,Table Lamp,35,Net Banking,72,5,175
C0892,Customer 892,62,Female,Chicago,O1892,2025-06-10,Fashion,Lipstick,36,Net Banking,298,9,324
C0893,Customer 893,35,Female,Chicago,O1893,2025-06-11,Electronics,Running Shoes,711,PayPal,9,20,14220
C0894,Customer 894,55,Male,New York,O1894,2025-06-12,Home Decor,Table Lamp,1116,Credit Card,281,28,31248
C0895,Customer 895,52,Male,Chicago,O1895,2025-06-13,Beauty,Handbag,1929,PayPal,258,26,50154
C0896,Customer 896,32,Male,Los Angeles,O1896,2025-06-14,Fashion,Lipstick,1979,PayPal,275,18,35622
C0897,Customer 897,42,Male,New York,O1897,2025-06-15,Sports,Handbag,691,Debit Card,238,19,13129
C0898,Customer 898,54,Female,Chicago,O1898,2025-06-16,Beauty,Smartphone,422,PayPal,20,3,1266
C0899,Customer 899,45,Male,Miami,O1899,2025-06-17,Fashion,Handbag,176,Credit Card,233,9,1584
C0900,Customer 900,27,Male,Chicago,O1900,2025-06-18,Electronics,Handbag,1733,Net Banking,221,36,62388
C0901,Customer 901,56,Male,Los Angeles,O1901,2025-06-19,Electronics,Lipstick,178,PayPal,326,31,5518
C0902,Customer 902,34,Male,Houston,O1902,2025-06-20,Beauty,Smartphone,1834,Net Banking,17,49,89866
C0903,Customer 903,56,Female,Chicago,O1903,2025-06-21,Beauty,Handbag,238,PayPal,89,17,4046
C0904,Customer 904,39,Male,Houston,O1904,2025-06-22,Home Decor,Running Shoes,1642,Net Banking,196,23,37766
C0905,Customer 905,43,Male,Miami,O1905,2025-06-23,Fashion,Table Lamp,376,PayPal,350,34,12784
C0906,Customer 906,61,Female,Chicago,O1906,2025-06-24,Beauty,Handbag,537,Debit Card,84,41,22017
C0907,Customer 907,42,Female,New York,O1907,2025-06-25,Home Decor,Smartphone,800,Net Banking,87,41,32800
C0908,Customer 908,34,Female,Houston,O1908,2025-06-26,Home Decor,Handbag,1680,PayPal,307,5,8400
C0909,Customer 909,30,Male,Miami,O1909,2025-06-27,Beauty,Table Lamp,1571,PayPal,338,15,23565
C0910,Customer 910,37,Male,New York,O1910,2025-06-28,Electronics,Smartphone,1897,Debit Card,154,47,89159
C0911,Customer 911,42,Female,New York,O1911,2025-06-29,Fashion,Lipstick,533,Debit Card,228,3,1599
C0912,Customer 912,21,Female,New York,O1912,2025-06-30,Fashion,Smartphone,1105,Debit Card,264,19,20995
C0913,Customer 913,27,Female,New York,O1913,2025-07-01,Electronics,Lipstick,1678,Net Banking,223,28,46984
C0914,Customer 914,20,Female,Chicago,O1914,2025-07-02,Beauty,Smartphone,115,Net Banking,121,3,345
C0915,Customer 915,58,Female,Chicago,O1915,2025-07-03,Fashion,Table Lamp,741,Debit Card,173,38,28158
C0916,Customer 916,62,Female,Chicago,O1916,2025-07-04,Beauty,Table Lamp,1918,Credit Card,4,4,7672
C0917,Customer 917,35,Male,Miami,O1917,2025-07-05,Beauty,Smartphone,974,Credit Card,342,24,23376
C0918,Customer 918,64,Male,Miami,O1918,2025-07-06,Home Decor,Handbag,1722,PayPal,128,31,53382
C0919,Customer 919,53,Male,Miami,O1919,2025-07-07,Electronics,Table Lamp,1315,Credit Card,110,45,59175
C0920,Customer 920,64,Female,Los Angeles,O1920,2025-07-08,Beauty,Lipstick,142,PayPal,355,45,6390
C0921,Customer 921,39,Female,Miami,O1921,2025-07-09,Sports,Lipstick,543,Net Banking,37,11,5973
C0922,Customer 922,51,Female,Chicago,O1922,2025-07-10,Electronics,Running Shoes,984,Net Banking,71,37,36408
C0923,Customer 923,64,Female,Chicago,O1923,2025-07-11,Fashion,Lipstick,278,Credit Card,289,1,278
C0924,Customer 924,25,Female,Los Angeles,O1924,2025-07-12,Home Decor,Running Shoes,1445,Net Banking,31,9,13005
C0925,Customer 925,57,Female,Los Angeles,O1925,2025-07-13,Fashion,Smartphone,682,Debit Card,268,17,11594
C0926,Customer 926,61,Male,Miami,O1926,2025-07-14,Fashion,Smartphone,1652,Debit Card,11,1,1652
C0927,Customer 927,36,Male,Houston,O1927,2025-07-15,Electronics,Smartphone,800,Credit Card,344,3,2400
C0928,Customer 928,59,Female,Los Angeles,O1928,2025-07-16,Fashion,Handbag,1898,Credit Card,328,47,89206
C0929,Customer 929,58,Male,New York,O1929,2025-07-17,Beauty,Handbag,1780,PayPal,32,26,46280
C0930,Customer 930,54,Female,Chicago,O1930,2025-07-18,Fashion,Running Shoes,27,Net Banking,57,31,837
C0931,Customer 931,23,Male,New York,O1931,2025-07-19,Home Decor,Lipstick,1787,PayPal,166,26,46462
C0932,Customer 932,43,Female,Chicago,O1932,2025-07-20,Home Decor,Lipstick,126,PayPal,188,23,2898
C0933,Customer 933,51,Female,Chicago,O1933,2025-07-21,Sports,Smartphone,807,Debit Card,342,30,24210
C0934,Customer 934,62,Male,Los Angeles,O1934,2025-07-22,Home Decor,Table Lamp,1827,Debit Card,19,10,18270
C0935,Customer 935,23,Male,Los Angeles,O1935,2025-07-23,Fashion,Handbag,1177,Debit Card,116,8,9416
C0936,Customer 936,54,Female,New York,O1936,2025-07-24,Home Decor,Handbag,1750,Debit Card,184,44,77000
C0937,Customer 937,50,Female,Chicago,O1937,2025-07-25,Electronics,Smartphone,560,PayPal,270,25,14000
C0938,Customer 938,39,Male,New York,O1938,2025-07-26,Home Decor,Handbag,938,Debit Card,33,22,20636
C0939,Customer 939,38,Male,Houston,O1939,2025-07-27,Beauty,Smartphone,1699,Net Banking,10,15,25485
C0940,Customer 940,23,Female,New York,O1940,2025-07-28,Electronics,Running Shoes,1721,Debit Card,80,41,70561
C0941,Customer 941,23,Male,Miami,O1941,2025-07-29,Sports,Lipstick,1994,Debit Card,192,10,19940
C0942,Customer 942,21,Female,New York,O1942,2025-07-30,Beauty,Table Lamp,762,Debit Card,320,20,15240
C0943,Customer 943,47,Female,Miami,O1943,2025-07-31,Fashion,Lipstick,431,Credit Card,190,41,17671
C0944,Customer 944,28,Female,Miami,O1944,2025-08-01,Fashion,Lipstick,1931,Net Banking,68,47,90757
C0945,Customer 945,47,Female,Miami,O1945,2025-08-02,Fashion,Running Shoes,1402,Net Banking,348,23,32246
C0946,Customer 946,48,Male,Houston,O1946,2025-08-03,Beauty,Handbag,655,PayPal,125,1,655
C0947,Customer 947,41,Male,New York,O1947,2025-08-04,Beauty,Table Lamp,567,PayPal,336,2,1134
C0948,Customer 948,26,Male,New York,O1948,2025-08-05,Beauty,Handbag,59,Debit Card,59,19,1121
C0949,Customer 949,20,Male,Houston,O1949,2025-08-06,Electronics,Lipstick,687,Credit Card,97,14,9618
C0950,Customer 950,48,Male,Chicago,O1950,2025-08-07,Electronics,Smartphone,115,PayPal,275,8,920
C0951,Customer 951,57,Male,Los Angeles,O1951,2025-08-08,Fashion,Lipstick,1249,PayPal,149,38,47462
C0952,Customer 952,54,Male,New York,O1952,2025-08-09,Home Decor,Handbag,667,Debit Card,278,12,8004
C0953,Customer 953,53,Female,Los Angeles,O1953,2025-08-10,Fashion,Lipstick,1956,Debit Card,265,26,50856
C0954,Customer 954,41,Male,Houston,O1954,2025-08-11,Sports,Smartphone,1458,PayPal,9,27,39366
C0955,Customer 955,48,Male,Chicago,O1955,2025-08-12,Electronics,Running Shoes,1105,PayPal,283,29,32045
C0956,Customer 956,23,Female,Chicago,O1956,2025-08-13,Beauty,Handbag,997,Net Banking,273,15,14955
C0957,Customer 957,19,Male,Chicago,O1957,2025-08-14,Electronics,Lipstick,851,Credit Card,301,46,39146
C0958,Customer 958,37,Male,Houston,O1958,2025-08-15,Beauty,Handbag,1818,Net Banking,8,1,1818
C0959,Customer 959,45,Female,Miami,O1959,2025-08-16,Sports,Running Shoes,1792,PayPal,208,43,77056
C0960,Customer 960,28,Male,Miami,O1960,2025-08-17,Sports,Lipstick,455,Net Banking,125,28,12740
C0961,Customer 961,21,Male,Los Angeles,O1961,2025-08-18,Electronics,Lipstick,1958,Net Banking,123,3,5874
C0962,Customer 962,32,Male,Miami,O1962,2025-08-19,Beauty,Handbag,1219,PayPal,33,18,21942
C0963,Customer 963,23,Female,Miami,O1963,2025-08-20,Sports,Handbag,79,Debit Card,1,34,2686
C0964,Customer 964,47,Male,Chicago,O1964,2025-08-21,Fashion,Smartphone,159,PayPal,204,32,5088
C0965,Customer 965,55,Male,Chicago,O1965,2025-08-22,Fashion,Running Shoes,1279,Debit Card,6,29,37091
C0966,Customer 966,19,Female,Los Angeles,O1966,2025-08-23,Beauty,Smartphone,783,PayPal,297,25,19575
C0967,Customer 967,32,Male,New York,O1967,2025-08-24,Electronics,Lipstick,1571,PayPal,5,26,40846
C0968,Customer 968,28,Female,Los Angeles,O1968,2025-08-25,Sports,Handbag,1968,PayPal,80,39,76752
C0969,Customer 969,25,Female,Los Angeles,O1969,2025-08-26,Electronics,Lipstick,1685,Credit Card,274,8,13480
C0970,Customer 970,43,Male,Houston,O1970,2025-08-27,Fashion,Lipstick,1132,Debit Card,177,19,21508
C0971,Customer 971,62,Female,Houston,O1971,2025-08-28,Sports,Table Lamp,1943,Credit Card,338,47,91321
C0972,Customer 972,61,Female,Los Angeles,O1972,2025-08-29,Electronics,Table Lamp,1311,PayPal,321,42,55062
C0973,Customer 973,22,Male,Los Angeles,O1973,2025-08-30,Home Decor,Lipstick,1596,Net Banking,339,22,35112
C0974,Customer 974,23,Female,Los Angeles,O1974,2025-08-31,Beauty,Handbag,1696,Credit Card,136,29,49184
